title1,title2,label,average_shares_title1,average_shares_title2,average_shares
Microsoft officially ends support for Windows 8,"Microsoft continues aggressive Windows 10 push, targets sysadmins",1,2.0663555589919906,0.025121421479316938,1.0457384902356537
World worried over China's economic slowdown,"Obama: Trump, Brexit Vote Both Tap Into Fear Of 'Funny-Looking ...",0,0.025121421479316938,2.070077837750604,1.0475996296149603
Which White Guy Should Obama Replace When We Honor Him on ...,"Putin Called Obama to Discuss Syria, Ukraine and Karabakh",1,2.071121029666975,0.025121421479316938,1.0481212255731458
Microsoft announces fourth expansion to data center in Mecklenburg ...,All the best apps on my iPhone are made by Google and Microsoft,0,0.025121421479316938,2.07127842028941,1.0481999208843633
"India now most open economy in the world for FDI, says Modi",NBS: Economy Added 475180 Jobs in Third Quarter,1,2.0724689043863385,0.025121421479316938,1.0487951629328276
Microsoft to eliminate Skype Managed Accounts feature by March's ...,How Can Europe Tackle the Shadow Economy?,1,2.072490405171265,0.025121421479316938,1.048805913325291
"Microsoft showcases SQL Server, .NET Core on Red Hat Enterprise Linux deliverables",MSFT Stock: The No. 1 Reason to Be Bullish on Microsoft Corporation,1,2.074432498469338,0.025121421479316938,1.0497769599743274
ECONOMIC WEEK AHEAD: Industry and consumers will be in ...,British bosses say exit from EU would hit economy and jobs,0,0.025121421479316938,2.074951482518356,1.0500364519988363
"Chess, Hearts or Word? Microsoft unveils its next casual game",Tula cuts cylinders to boost fuel economy,0,0.025121421479316938,2.0792109963618848,1.0521662089206008
How seven years of Obama created Trump,Inability to push through immigration reform Obama's most glaring ...,1,2.0798850395555863,0.025121421479316938,1.0525032305174515
US housing starts total 1.16M in May vs. 1.15M expected,Australia's economy expands at the end of 2015,1,2.0813619189845074,0.025121421479316938,1.053241670231912
The Port Of Singapore As A Barometer Of Health Of China's ...,"Violence, Moral Equivalence, and the End of a Two-State Solution in ...",0,0.025121421479316938,2.082475791780371,1.053798606629844
French economy minister questions China's growth,Group Presents Security Road Map for Future Israel-Palestine Deal,0,0.025121421479316938,2.082892532158194,1.0540069768187554
Peru Invests in Infrastructure to Stimulate Economy,Corbyn: FE cuts have done 'permanent damage' to UK economy,0,0.025121421479316938,2.083056064870241,1.054088743174779
A V Rajwade: The global political economy,Why Microsoft Should Be Worried About Apple Moving Into Cloud ...,0,0.025121421479316938,2.0833838368975726,1.0542526291884446
"Reluctant to project power, Barack Obama stands apart",Alarm bells sound in manufacturing over global economy,0,0.025121421479316938,2.084704950578573,1.054913186028945
Obama refugee plan exposed: 72 terror cases 'ignored',Microsoft putting its camera system onto disease's trail,1,2.0867284569310507,0.025121421479316938,1.0559249392051837
Expert predictions for the global economy in 2016,Nigeria's supercar sellers hit by economic slow-down,0,0.025121421479316938,2.0885799934392186,1.0568507074592677
"Paul Krugman: The GOP Candidates' Crackpot, Ayn Rand-Inspired ...",Can the US Economy Grow More Than 3% Next Year?,1,2.0888148771988946,0.025121421479316938,1.0569681493391057
OneNote tries to draw in Evernote users with a new migration tool,Will the Economy Decide the 2016 Election?,1,2.0904660579498766,0.025121421479316938,1.0577937397145967
Early Look: China Economic Growth Likely Took Another Step Down ...,Sharyl Attkisson's Scathing Indictment of Obama for Ignoring ...,0,0.025121421479316938,2.0907439432794046,1.0579326823793607
GOP Senate Candidate: Obama's SCOTUS Nom Deserves Hearing ...,"Microsoft Office 2016: Word, Excel, PowerPoint Quick Start Guides",0,0.025121421479316938,2.093065283742025,1.059093352610671
"Microsoft Seeks to Sink Your Data Beneath the Sea, Literally",Yellen Expected Bigger Stimulus in 2010 as She Saw Weak Economy,1,2.093785963884502,0.025121421479316938,1.0594536926819094
Economy stalls ahead of EU vote,U.S. Stocks Rebound With Dollar on Economy Optimism; Crude Falls,0,0.025121421479316938,2.0942189447938144,1.0596701831365656
Zuma's economy-wrecking legacy,Can Millennials Save The U.S. Economy?,1,2.0968204291935115,0.025121421479316938,1.0609709253364141
"Tech Today, Austin Style: Microsoft V. Oracle, Amazon's Planes",Supreme Court to hear Obama immigration challenge,0,0.025121421479316938,2.0974990624725134,1.061310241975915
Microsoft Is on a Charge in the SaaS Market,"Why Are Voters Angry? It's the 1099 Economy, Stupid.",0,0.025121421479316938,2.0975120896900763,1.0613167555846965
Upcoming Xbox One update includes party improvements and new features,North Carolina is learning: Gay rights are not optional in an ...,0,0.025121421479316938,2.098678144226393,1.061899782852855
Mass EU migration into Britain is actually good news for UK economy,"Yellen on the State of the Economy, Inflation",1,2.0990036212110743,0.025121421479316938,1.0620625213451955
Boosting small business could accelerate the growth of Russia's ...,Microsoft Shifts Bing Search Engine To 'Continuous' Development ...,0,0.025121421479316938,2.099474095333663,1.0622977584064899
Craig Hepburn leaves Microsoft to head up digital marketing at Tata ...,FCC chair mum on stepping down when Obama leaves,1,2.099553919948655,0.025121421479316938,1.0623376707139858
Tradies key to boost economy,Air Force jet crashes after flyover at Colorado Obama speech,0,0.025121421479316938,2.0995793042156436,1.0623503628474802
What Markets and the Economy Looked Like the Last Time the Pound Was This Low,Microsoft exclusive ReCore delayed to late 2016,1,2.100853532844729,0.025121421479316938,1.062987477162023
Ukrainian Economy Minister Resigns; West Deeply Disappointed,Obama slams Senate for not acting on gun control after mass shooting,0,0.025121421479316938,2.1021224647852756,1.0636219431322962
"Mr Obama's catchphrase is 'Yes, you can!' - so why is he telling us ...","China state planner sees 2015 GDP growth around 7 per cent, okays more big projects",1,2.104413830895606,0.025121421479316938,1.0647676261874615
"Taye Diggs prefers to call biracial son 'mixed,' questions Obama's ...",Nigerians relive past pains as economy worsens on policy choices,1,2.1045343620378003,0.025121421479316938,1.0648278917585585
How can we support thriving local economies? - live chat,US economy to lose momentum in the second half of 2016: Anubhuti ...,1,2.1074727986354307,0.025121421479316938,1.0662971100573737
President Obama just congratulated Hillary Clinton on securing the ...,FTR's Gross takes a look at the changing economy,1,2.1080455164292133,0.025121421479316938,1.066583468954265
"Obama really wants to go to Cuba, but only if the conditions are right",Are incentives like those for GE effective in building an economy?,1,2.1088883525883984,0.025121421479316938,1.0670048870338575
How to connect Cortana to Microsoft Health Account,Microsoft updates Office app for iOS to support 3D Touch gestures,1,2.1095025199477226,0.025121421479316938,1.0673119707135197
Traditional Economic Policies Not Working in Current Environment,Fox host zings Obama aide: What about the Constitution?,0,0.025121421479316938,2.1101772333095603,1.0676493273944385
Obama plans new push for transgender rights in schools,Negative Developments of Global Economy Affect Russian Growth ...,1,2.1111643964385163,0.025121421479316938,1.0681429089589165
Frosted Flakes as Dining Event: Welcome to the Experience Economy,Obama's indecision resurrects neocons,1,2.1113784860165032,0.025121421479316938,1.06824995374791
President Obama Issues Historic Declaration on Trans People in ...,Biodico Trains Future Bioenergy Leaders To Excel in Green ...,1,2.112444767157213,0.025121421479316938,1.0687830943182648
"Chinese housing revives, buffers economy",Montel Williams: What President Obama owes Iran hostage Amir ...,0,0.025121421479316938,2.112511564554642,1.0688164930169795
Microsoft Takes Money Off the Table for Republican Convention,The Fed 'is a god that has failed',0,0.025121421479316938,2.1128631324095504,1.0689922769444336
Poland Rushes Vote to Unblock Top Court Before Obama Arrives,EXCLUSIVE: Inside the commodity trader Vitol that pulls the levers ...,0,0.025121421479316938,2.1129152777149027,1.0690183495971097
Report: Kansas economy ranks 46th in nation,"Automakers report strong April sales, but their shares fall on ...",1,2.1131517499139902,0.025121421479316938,1.0691365856966535
China's economy shows initial signs of recovery: National Bureau of ...,Bank of England: economy will be hit hard if Britain leaves EU,0,0.025121421479316938,2.113313730621726,1.0692175760505214
Sharing economy to hit US$325b globally by 2025,A Beaten-Down Obama is Vague on Shooting,0,0.025121421479316938,2.1135870623010553,1.069354241890186
Obama's Real Legacy: Ten Ticking Time Bombs,"Obama says faith a cure for fears stirred by war, hard times",1,2.113869501280782,0.026052555820857415,1.0699610285508196
Obama Administration Used Ethnicity As Reason To Force Judge To ...,Building Bridges in Israel/Palestine,1,2.1161132757359593,0.026052555820857415,1.0710829157784083
Reid: GOP 'Surrendering' To Cruz And Trump By Blocking Obama ...,Google engineer loves working with Microsoft engineers: 'We share ...,0,0.026052555820857415,2.116402636278739,1.0712275960497981
GE's Man in Myanmar Sees Asia's Best Currency Boosting Economy,Microsoft CEO Satya Nadella meets Andhra CM Chandrababu Naidu; signs MoU for Cloud adoption,1,2.120220025477456,0.026052555820857415,1.0731362906491566
Russian economy contracted 3.7% in 2015,Roots of the Conflict: Palestine’s Nakba in the Larger Arab ‘Catastrophe,1,2.1237135625660053,0.026052555820857415,1.0748830591934313
Obama visit highlighted differences in Japan and U.S. over 'an ...,Obama's Syracuse prize speech prompts scathing response from ...,1,2.1240390395506865,0.026052555820857415,1.075045797685772
Rouhani targets economic boom for Iran as he hails 'golden' nuclear ...,"Hey, Microsoft! Fish or cut bait on enterprise phones",1,2.1256556558640782,0.026052555820857415,1.0758541058424678
Here's How the US Economy Fared in the Third Quarter,Let's dispel with the notion that Bernie Sanders is 2016's Barack ...,0,0.026052555820857415,2.126603700905244,1.0763281283630506
Microsoft has cut the price of its cloud services product  one month ...,UK ambassador to US Kim Darroch ridiculed for photo with Barack ...,1,2.132305566175206,0.026052555820857415,1.0791790609980316
Obama promises party faithful: 'Democrats will win',How Microsoft Just Made Your Personal Brand A Priority,0,0.026052555820857415,2.1324283923600507,1.079240474090454
Microsoft holding HoloLens-focused WinHec event this fall,The Obama Administration and the Anonymity of Jewish Death,0,0.026052555820857415,2.132470723761767,1.0792616397913122
Upcoming Guidance for First Lady Michelle Obama,Asia Pacific stock markets rally after China boosts yuan  live,0,0.026052555820857415,2.1367732391751484,1.0814128974980028
SREDA report looks at Saskatoon's economic diversity,U.S. Economy Increasingly Dominated by Monopolies as 2015 ...,0,0.026052555820857415,2.137803403873957,1.081927979847407
What Twilio's IPO Filing Means for the API Economy,"First impressions: With Surface Pro 4 starting at Rs 89990, Microsoft ...",1,2.1392718097355146,0.026052555820857415,1.082662182778186
Obama: Diane Humetewa for Supreme Court,The Myth of the 'Strong' Obama Economy,1,2.14049548149866,0.026052555820857415,1.0832740186597587
"Obama and Putin discuss Syria, Ukraine at summit: White House ...",Obama's Executive Actions on Guns,1,2.1410190556329787,0.026052555820857415,1.083535805726918
Obama Eases Sentences for Dozens More Prisoners,Bear Grylls Preview Obama's 'Running Wild' Appearance: 'He Was ...,0,0.026052555820857415,2.1416592409923267,1.083855898406592
Microsoft starts rolling out group calling features for Skype on ...,Microsoft's Phil Spencer Says Uncharted 4 Will Be A Great Game,0,0.026052555820857415,2.1432068013007406,1.084629678560799
"After many promises, Microsoft accelerates Windows 10 preview delivery",Microsoft’s new AI tools help developers build smart apps and bots,0,0.026052555820857415,2.1476021685466775,1.0868273621837674
'Economy on stronger footing' - ANZ axes RBA rate cut call,US economy has second best year since 1999,1,2.1497967629072887,0.026052555820857415,1.087924659364073
Why Microsoft's Surface Book deserves a second look,What happens when the sharing economy stops sharing and starts ...,0,0.026052555820857415,2.1513198572199896,1.0886862065204235
Beatles legacy brings more than 89m to Liverpool's economy each ...,"Palestine and France, Farce and Folly",1,2.1523738177463745,0.026052555820857415,1.089213186783616
Climate Scientist Asking Obama To Prosecute Skeptics Made ...,16 to 22 April: What Just Happened?,1,2.1531843845106198,0.026052555820857415,1.0896184701657385
Ethiopia Insight: What's Ahead for the Economy,Brazil economic activity tanks again as recession deepens,1,2.153661037157921,0.026052555820857415,1.089856796489389
The US economy is facing an 'impossible trinity' that will be a ...,"Obama administration censors propaganda, while pushing its own",1,2.1538314549979187,0.026052555820857415,1.089942005409388
Sarawak economy and infrastructure needs top voters' concerns ...,Bill Maher petitions Obama to appear on Real Time for 60th birthday,0,0.026052555820857415,2.1554926977556774,1.0907726267882674
Microsoft Store gives Surface 3 with Type Cover the Black Friday ...,Thais embrace good-luck doll fad as economy struggles,1,2.156266477909884,0.026052555820857415,1.0911595168653707
Obama: Don't Buy the Economic 'Snake Oil',Ukraine's economy minister quits over 'corrupt vested interests',0,0.026052555820857415,2.1589370547496607,1.092494805285259
Obama aides vexed by visa crackdown,Israeli-Palestinian shouting match at UN,1,2.163179621458463,0.026052555820857415,1.09461608863966
"Carroll County economy on upswing, expert says",Obama teases Trudeau over hockey,0,0.026052555820857415,2.1661642365047706,1.096108396162814
Microsoft might have fixed its broken in-app purchase system,Obama Questions Trump's Knowledge About Foreign Policy And ...,0,0.026052555820857415,2.1661987645072593,1.0961256601640583
Obama's 4000-Regulation Dash,Five ways Russian sanctions can hurt Turkey economy,1,2.1671729368537545,0.026052555820857415,1.0966127463373059
Gamers Will Buy Whatever Half-Consoles Sony And Microsoft Sell ...,"Grandmother, four kids swept away by Texas waters",1,2.1683067219951315,0.026052555820857415,1.0971796389079944
Expand Your Focus Beyond Millennials for Sharing Economy Success,Palestine: Thousands mourn as Israel begins deadly crackdown on ...,1,2.1696047100166918,0.026052555820857415,1.0978286329187745
Obama to make statement on economy at 12:30 pm eastern,12 shot in Chicago on day Obama calls for action to end gun violence,0,0.026052555820857415,2.171046318404785,1.098549437112821
'President Trump' would shake up the economy: CEO,"Obama Says Economy is Great, Hiring Levels, Workforce Numbers ...",1,2.1757456982855774,0.026052555820857415,1.1008991270532174
Obama: U.S. prepping 'shield' to counter North Korea,Obama to Address Nation's Growing Opioid Problem,1,2.176846543863878,0.026052555820857415,1.1014495498423678
Obama jittery over Abe's possible visit to Russia,Sizing up the public cloud: Microsoft bets on the hybrid horse,0,0.026052555820857415,2.17793573899599,1.1019941474084236
Microsoft can teach Android makers a thing or two about updates,"GOP Debate: Candidates Focus Ire on Obama, Clinton Not Each Other",1,2.1787303497669868,0.026052555820857415,1.102391452793922
Ontario economy posts modest third quarter growth of 0.9 per cent,"Microsoft rides to Dell's rescue, wrecks rogue root certificate",0,0.026052555820857415,2.1787371984598365,1.102394877140347
Billionaire Nike Co-Founder Confuses His Net Worth with U.S. ...,Cristiano Ronaldo faces criticism from pro-Palestinian fans after appearing in Israeli advert,1,2.1801658160654687,0.026052555820857415,1.103109185943163
Obama recommends extending phone subsidy to broadband Internet,"Palestinian teen shot-dead by IOF, northern West Bank",0,0.026052555820857415,2.1815452535765347,1.103798904698696
Gold Price Falls as US Economy Picks Up,Obama: My daughters 'think it's weird' no female president yet,0,0.026052555820857415,2.1824226177382084,1.1042375867795329
"No matter who wins in US vs. Microsoft, we all lose",Hillary Clinton wants to put Bill 'in charge of revitalizing the economy',1,2.182692736103611,0.026052555820857415,1.104372645962234
Microsoft's Xbox 360 celebrates its 10th birthday today,The Global Economy's Shifting Center of Gravity in 11 Charts,0,0.026052555820857415,2.1832416945049182,1.1046471251628878
Obama Says That All Faiths Share Same 'Bedrock Values' Taught by ...,Population decline has unwanted impact on region's economy,1,2.187617149405341,0.026052555820857415,1.106834852613099
Microsoft sues government over secret demands for customer data,Why Microsoft Dropped Bitcoin From the Windows Store -- Tech Roundup,1,2.188177546584799,0.026052555820857415,1.107115051202828
"War, plunging oil prices send Iraq's economy into crisis",Gay Rights Group Lauds Obama Administration For Making Its Anti ...,0,0.026052555820857415,2.1893888612985175,1.1077207085596874
Obama 'deeply disturbed' by Chicago police shooting,Microsoft To Talk About Future Of Xbox For Windows; Share New ...,1,2.192216792325628,0.026052555820857415,1.1091346740732426
Obama to give address Sunday about California shootings,Microsoft's hand-tracking magic may lead to gamepad-free VR,0,0.026052555820857415,2.1942947754612097,1.1101736656410335
Malawi in meltdown: PAC presented with factbox of distressed ...,Africa's largest economy needs a $3.5 billion emergency loan after ...,0,0.026052555820857415,2.1949219336029953,1.1104872447119263
Why anti-LGBT bills could hurt Nashville's economy,"End Israel's occupation of Palestine, Qatar tells forum",0,0.026052555820857415,2.1950255176104627,1.11053903671566
"Venezuela sets 'economic emergency,' reveals depth of crisis",Obama Said to Give Clinton Endorsement as Soon as This Week,0,0.026052555820857415,2.1951568173626708,1.110604686591764
Obama Makes Historic Visit To Hiroshima Peace Park,"Microsoft: Faster, Stronger, Better",0,0.026052555820857415,2.1963795708545395,1.1112160633376984
Little action follows Obama's lofty plans on gun control,Rahul Gandhi gets twitter bashing for 'Steve Jobs of Microsoft' gaffe ...,0,0.026052555820857415,2.1990387089161665,1.112545632368512
Calling Picton 'gateway to the South' not helping economy,'We'll fight them with green speeches!' Obama says CLIMATE ...,0,0.026052555820857415,2.199553809483121,1.112803182651989
"Obama blasts isolationism, with Trump in sights",Obama Announces Rules on Gender Pay Gap,0,0.026052555820857415,2.1996874042779795,1.1128699800494184
The passenger on Team Australia: Is it time to cut Tassie loose?,"CNET UK podcast 466: Apple's iPhone sales woes, Microsoft's weird ...",1,2.2015372794765327,0.026052555820857415,1.113794917648695
Obama Administration to Forgive Billions in Student Debt for ...,Federal budget will help boost NS economy: Premier McNeil,1,2.202138383183193,0.026052555820857415,1.114095469502025
We're in trouble if market turmoil spills into the wider economy,Microsoft is enabling Yammer by default for all eligible Office 365 ...,0,0.026052555820857415,2.2021475269186928,1.114100041369775
Endeavour Solutions Inc. Acquires the Microsoft Dynamics GP Practice of ACCEO Solutions,"SNL's 'Trump': Santa Claus Gives Handouts, 'Worse Than Obama'",1,2.2038439678470767,0.026052555820857415,1.114948261833967
"Duterte, Cayetano platform focuses on crime, economy",Microsoft opens flagship Sydney store,1,2.2057830594992613,0.026052555820857415,1.1159178076600593
Obama gun town hall: 5 takeaways,Obama says military hitting IS group harder than ever,1,2.208677787923801,0.026052555820857415,1.1173651718723292
Legacy or bust,"In Final State of Union, Obama Aims to Define His Presidency",1,2.2093610112881037,0.026052555820857415,1.1177067835544805
Aviation could be worth $88b to economy in 20 years: IATA,Obama Meeting With Advisers on Security Threats After Paris,1,2.2097562508810005,0.026052555820857415,1.1179044033509289
Donald Trump and the Muslim hair magnate,NY Dems: 'Anti-Immigrant' Sentiment Fueled by Bad Economy and ...,1,2.2110659257838505,0.026052555820857415,1.118559240802354
"Microsoft's AI Twitter bot goes dark after racist, sexist tweets",Obama Readies Flurry of Regulations,0,0.026052555820857415,2.2128790143723656,1.1194657850966114
Obama huddles at Pentagon about Islamic State,Obama has only allowed in 2500 Syrian refugees this year,1,2.2129066936820054,0.026052555820857415,1.1194796247514314
Obama National Security Adviser: If A US Prison Is Good For El ...,President Obama arrives in Colorado Springs,1,2.2162819946710113,0.026052555820857415,1.1211672752459343
House passes bill again to restrict Obama lifting Iran sanctions,"Palestine, at ground zero",1,2.216945975857936,0.026052555820857415,1.1214992658393967
Venezuela economy fractured with shortages of essentials across ...,Obama to name Supreme Court nominee Wednesday morning,1,2.218402942941344,0.026052555820857415,1.1222277493811006
Palestine: nouvelle attaque au couteau,Obama Delivers Subtle Blow Against Apple In Encryption Fight,0,0.026052555820857415,2.2208370111469313,1.1234447834838943
Five reasons why 2016 will be a volatile year for the economy,Three Innovations That Microsoft Will Focus on at New Second ...,0,0.026052555820857415,2.225038201160395,1.1255453784906262
Microsoft ends Xbox 360 console production after 10 years,Microsoft is adding a wheelchair option for its Xbox avatars,0,0.026052555820857415,2.2258696349765312,1.1259610953986943
Palestine Today 06 07 2016,"After Reaching Out His Hand, President Obama Will Step Foot In Cuba",0,0.026052555820857415,2.228606972778636,1.1273297642997466
Retired Cambridge academic refuses to help Israeli girl with school project 'until there is peace in Palestine',Obama's Final Stretch: Advancing Our Dreams,1,2.231208457178333,0.026052555820857415,1.1286305064995952
Medvedev signs decree on establishing special economic zone in ...,"Trump: I love Obama, Can't Stand the Tea Party. Sarah Palin Doesn't ...",0,0.026052555820857415,2.2326093954743254,1.1293309756475913
Ashrawi: Palestine Mourns the Loss of Labor MP Jo Cox,Trump: Obama Puts America's 'Enemy Over Our Allies',0,0.026052555820857415,2.233245733786713,1.129649144803785
Was There Ever an Obama-Ryan Honeymoon?,Limbaugh Lashes Out At Michelle Obama: &quot;Do You Know How ...,0,0.026052555820857415,2.2349975333343752,1.1305250445776163
"ECB Monetary Policy Is Stimulating the Economy, Says Draghi",Microsoft Researcher: Technology Will 'Solve' Cancer by 2026,0,0.026052555820857415,2.2352653566571274,1.1306589562389924
Microsoft Previews Dynamics CRM 2016 Roadmap,Xbox One owners can get two new free games as Microsoft cuts ...,1,2.2352676516997776,0.026052555820857415,1.1306601037603174
How we would boost the economy if politicians weren't in charge,Sharing Economy Showdown: The Airbnbs of the World Will Be ...,0,0.026052555820857415,2.2357934844416447,1.130923020131251
Brexit: Five key areas to watch on the economy,Bing Concierge appears to be Microsoft's answer to Google's conversational Assistant,1,2.2378952269697017,0.026052555820857415,1.1319738913952795
The Obama Effect: More black babies given African American names,"Microsoft gets into the advanced security market, but only for ...",0,0.026052555820857415,2.241447087888317,1.1337498218545872
Oil Reliance Policy Dragging Saudi Arabia to the Brink of Economic ...,"Obama to leave about 8,400 troops in Afghanistan at year-end",1,2.243043791856195,0.026052555820857415,1.1345481738385261
Iran calls Obama's bluff,Obama Picks Merrick Garland As Supreme Court Nominee,1,2.24355889242315,0.026052555820857415,1.1348057241220038
Microsoft To Recall Surface Pro 1-3 Power Cords,"Reverse censorship of Palestine maps, scholars tell McGraw-Hill",0,0.026052555820857415,2.2457381645235484,1.1358953601722028
Obama admits US drone strikes have killed civilians,Obama Keeps Public in Dark About 'Black Budget' Requests,0,0.026052555820857415,2.24584796349083,1.1359502596558437
Obama says climate deal 'can be a turning point for the world',Davos 2016: Global economic fears grow as stock markets dive - live,0,0.026052555820857415,2.251118436290892,1.1385854960558746
Michelle fundraises off Obama's 'final State of the Union',Obama 'Drives' With Seinfeld for Coffee at the White House,0,0.026052555820857415,2.2532324994332735,1.1396425276270654
Kendrick Lamar met with President Obama in the Oval Office,Bill Clinton Brain Damage  Attacks Obama Again,1,2.2544868521519468,0.026052555820857415,1.140269703986402
Microsoft’s deal for LinkedIn forges link to more business,Global stocks rise amid increasing optimism about the world economy,1,2.2572271915999393,0.026052555820857415,1.1416398737103983
Syrian Man Whose Plight Spurred Obama's Support Comes to US,"Amazon, Microsoft, or Google: Which Tech Stock Is Winning the ...",0,0.026052555820857415,2.2574943447545546,1.141773450287706
Former Obama social director Desiree Rogers coming to STL,"After Reaching Out His Hand, President Obama Will Step Foot In Cuba",0,0.026052555820857415,2.257554257024033,1.1418034064224452
Republicans denounce Obama's terrorism speech,Marco Rubio: the Republican - and Cuban - Obama,1,2.2581898887331824,0.026052555820857415,1.1421212222770198
"Atomic Bomb Survivors Feel Wonder, Doubt After Obama Visit",Obama calls on tech industry at SXSW to help solve nation's problems,0,0.026052555820857415,2.25889916653261,1.1424758611767336
"Oil, taxes  and big problems in Russia",Your Call: Life and death in Palestine,1,2.2604535755338735,0.026052555820857415,1.1432530656773654
SANDF an asset to economy says defence minister,Obama's Obama,0,0.026052555820857415,2.2611429409877877,1.1435977484043225
Anxiety as Families Await Court Ruling On Obama's Immigration ...,Police quiz teen over Palestine badge,1,2.2621754007292463,0.026052555820857415,1.1441139782750518
Microsoft continues its blockchain-as-a-service push,"Obama touts TPP trade deal, bucks opposition from Hillary Clinton, Donald Trump",1,2.263600805020952,0.026052555820857415,1.1448266804209046
3 Ways to Jumpstart a Community-Grounded Economy,"Orlando gunman's widow 'could be charged in Pulse nightclub massacre', sources claim as FBI interrogate her for fourth ...",1,2.2647853951314088,0.026052555820857415,1.145418975476133
Hillary Clinton Embraces Bill Clinton's Economic Legacy,"Despite Tail-Winds, Eurozone Economy Loses Momentum",1,2.265473135710809,0.026052555820857415,1.145762845765833
Column: Why the cure for a sluggish economy is actually longer ...,Microsoft promises to go 'beyond' photo-realism with DX12's HDR ...,1,2.268479921710179,0.026052555820857415,1.1472662387655181
LiveBlogLast Updated 9:44AM AEDTFederal Election Campaign ...,Obama goes after Trump over 'radical Islam' criticism,0,0.026052555820857415,2.268829194522437,1.1474408751716472
"Microsoft launches a contest: Give us your great HoloLens app idea, and we'll build it",Obama aides worked on Hiroshima visit for six months,1,2.2691608864669326,0.026052555820857415,1.147606721143895
Here's an online tool to export your HERE Maps favourites to ...,Weak US data deluge points to sharply slower growth,0,0.026052555820857415,2.2743277388244256,1.1501901473226415
"Household solar and storage to change grid, says market operator","Adeosun, Nigerians and the economy",1,2.2748412145168664,0.026052555820857415,1.1504468851688618
Pt 2: Michael Eric Dyson on &quot;The Black Presidency: Barack Obama ...,The Star Wars Economy is Bigger Than You Think,1,2.274950343316012,0.026052555820857415,1.1505014495684347
Indonesia Urges Asian and African Countries Support Palestinian Independence,BREAKING: Obama Administration Names Key Higher Ed Official,0,0.026052555820857415,2.275281044119029,1.1506667999699431
The Nation's Forum on economy holds Dec. 14,Microsoft's Q3 2016: Surface up and Windows Phone down again,0,0.026052555820857415,2.280919325305488,1.1534859405631726
Maya Rudolph recalls the first time she met Barack Obama on SNL,Could Obama's nuke deal unleash Iran's Apocalyptic Muslims?,0,0.026052555820857415,2.2823026098635153,1.1541775828421863
Trump dismisses Obama's visit to Hiroshima,"Raghuram Rajan says economy truly in recovery mode, promises ...",0,0.026052555820857415,2.2829275458328535,1.1544900508268554
Le Brsil inaugure l'ambassade de Palestine et envoie promener le ...,President Obama Endorses Hillary Clinton: 'I'm with Her!',1,2.291917929478675,0.026052555820857415,1.1589852426497662
New Palestine gymnasts return to mat after memorable 2015 season,"Google, Microsoft, and other tech giants file legal briefs in support of ...",0,0.026052555820857415,2.2925689198831387,1.159310737851998
Microsoft breaks own design rules in dupe-the-user Windows 10 ...,Microsoft's brilliant Surface Pro 4 has a new rival - and it's got a ...,1,2.2931270220199464,0.02801614990385665,1.1605715859619015
Blogger shows how crazy America's economy really is,The new abnormal state of the global economy is here to stay,0,0.02801614990385665,2.2939490275623413,1.160982588733099
"Sassy woman or machine? Apple, Google, Facebook, Microsoft ...",Trump Is Obama Squared,0,0.02801614990385665,2.295957211654606,1.1619866807792312
"Clinton, under fire for oil and gas donations, once hit Obama for ...",Skepticism about climate change may be linked to concerns about economy,1,2.297147025583398,0.02801614990385665,1.1625815877436272
Matthews: 'Awful' Trump Is Suggesting Obama in 'Cahoots' with ...,Programmers create unlikely IT boom in Belarus,1,2.2977073863277546,0.02801614990385665,1.1628617681158055
Brexit Could Blow £100bn Hole In Economy - CBI,NC won't meet Obama administration's Monday deadline on House ...,0,0.02801614990385665,2.2988066434666425,1.1634113966852495
Obama Proposes Unemployment Insurance System: 'We Should Be ...,Residents relying more on food banks as economy gets worse,1,2.2994898668309447,0.02801614990385665,1.1637530083674006
'We're living worse than in a war': Venezuela's deepening economic ...,Windows 10 tips and tricks: How to switch between a Microsoft ...,1,2.299761610070861,0.02801614990385665,1.1638888799873588
"Obama cites 'homegrown extremism,' escalates call for gun control",Year in business: Local economy continued its recovery in 2015,1,2.300028726790375,0.02801614990385665,1.1640224383471158
"Microsoft: Windows 10, Edge so secure they don't need our EMET ...",Microsoft Plans To Kill 'Unnecessary' Adobe Flash Content In Future ...,1,2.301182424277266,0.02801614990385665,1.1645992870905613
I went blind for a day to try Microsoft's headset for the visually impaired,Deal Alert: Far Cry 4 for Xbox One only $14.99 at the Microsoft Store ...,1,2.302286235066353,0.02801614990385665,1.1651511924851048
Everything You Need to Know About Obama's Autonomous Car Plan,Microsoft Launches Bing-Powered ‘News Pro’ App for iOS,1,2.3038891539940454,0.02801614990385665,1.165952651948951
The Obama administration is about to announce a plan for self ...,"Armenia can contribute to ties between China, Eurasian Economic ...",1,2.3052470907201856,0.02801614990385665,1.166631620312021
Obama Repeats Call for Stricter Gun Laws After Colorado Shooting,Economy grew 4.2pc in Q1,1,2.3070985543581513,0.02801614990385665,1.1675573521310039
Obama's Failed Middle East Policy Caused the Refugee Crisis,"Obama casts Trump philosophy as one of ignorance, isolation",0,0.02801614990385665,2.3072536863730377,1.167634918138447
'China a positive driver for world economy:' Ericsson chair,World Bank appraises Azerbaijan's actions to protect economy,1,2.3074700345585732,0.02801614990385665,1.1677430922312149
